e.name,e.internal_id
SOUTH AMERICAN PARTNERSHIP OIL & GAS EXPLORATION INC.,1632
PLATEX ASSOCIATES CORP.,18353
TESICO INC.,16380
ANLER INVESTMENTS S.A.,200177
CAREW CORPORATION,18680
PAMPA HOLDINGS S.A.,1923
VINAMSEELOKHAN HOLDINGS S. A.,1872
WHITTLE INC.,18743
SYNCARP INC.,18770
AURICK MANAGEMENT INC.,19151
Mal Interactive Financials Ltd.,2001198
SEAL INVESTMENTS CORP.,200183
CANDLEWOOD PROPERTIES GROUP INC.,2001835
MORALDAR INC.,17590
"FUENTE RESIDENCIAS DE VACACIONES, S.A.",17602
LALIB ENTERPRISES S. A.,1757
KYRA INTERNATIONAL S.A.,17650
CANDIDA NOMINEES INC.,16189
CAGNEY DEVELOPMENT S.A.,16462
"CHINA-BASE INTERNATIONAL LOGISTICS CO., LTD.",2002412
PALTA INC.,16377
REFASHION S.A.,18814
"Pacific Wind Capital, Ltd",2003728
WOODLAND HILLS INVESTMENTS INC.,1616
MUNGA MUNGA INC.,19180
PLEITO INC.,16378
QUILLET ASSOCIATES S.A.,18330
"BEST NEW WORLD, S.A.",16411
VEGOIL MALAYSIAN INVESTMENTS INC.,18715
HAMROW TRADER INC.,19217
ONE 770 HOLDINGS LTD.,2002451
VERSE DEVELOPMENT CORP.,18838
TREMFIELD INC.,2001208
BRUNEL INC.,19170
SHEFINTON TRADER S.A.,19218
"NAUTILUS OVERSEAS LIMITED, S. A.",1929
DYNAMIC ENTERPRISES S.A.,1885
BRAMAN INVESTMENTS S.A.,18835
WAFCO INTERNATIONAL LIMITED INC.,1770
"ILONG TRADE CO., LTD.",2002432
Winshine Trading Limited,2002435
ATLANTIC PACIFIC CHARTERING LTD.,2001822
MINGLOW ASSOCIATES S.A.,17609
PHLOX INTERNATIONAL INC.,19398
GOODSPEED INC.,19263
LUHE EQUITIES INC.,18825
SYNCARP DEVELOPMENT S.A.,19397
"Jiontex Enterprises Co., Limited",2001837
CAMINEX EQUITIES S.A.,17699
STARDEC INVESTMENTS S.A.,19253
SOL INVESTMENTS INC.,200185
"QINGDAO YELLOW SEA RUBBER CO., LTD",2001840
GOODFELLOW GROUP LTD.,2001857
LANWAY LIMITED,2003827
BOSPHORUS CONSULTING LTD.,2003831
"LOGISTIC AGENCIES LIMITED, S.A.",17619
ADVANCED LOGISTICS LTD. CORP.,18799
TIDE INTERNATIONAL GROUP LIMITED,2001213
FAMOUS CITY ENTERPRISES LIMITED,2001224
Hundred Trees Holding Limited,2003846
POWER ENERGY GROUP LTD.,2003856
SEMARCO INTERNATIONAL INC.,17667
HENWARD INC.,19232
NOVOGRAM INC.,19237
EDENBRICK INC.,19262
ELSINGHAM INTERNATIONAL CORP.,19362
SOBCO INC.,14023
GRAMPIAN INC.,16425
MARINE WORLD CARRIERS S.A.,19364
ORIANO HOLDINGS INC.,19365
TRUSLOW INC.,16426
WASPER INC.,16429
MARNUESTRO MARITIMA S. A.,1882
YUFETE INTERNATIONAL INC.,2003753
FARM ENTERPRISES CORP.,19383
TVB GROUP INTERNATIONAL PRIVATE LIMITED,2001902
ROSINA INC.,18344
SUNRIPE EQUITIES INC.,18754
STORNEL INC.,19266
AMG Ltd,2002528
ROSE QUALITY S.A.,18875
MINIVER INC.,18805
THERMAL INC.,18808
EURO-UNION ASSOCIATES INC.,1940
FRANCISCAN DEVELOPMENT S.A.,200562
FREE FORM ARCHITECTURE INC.,1769
RICH OCEAN ENTERPRISES LTD.,2001859
BLOSSOM TIME INVESTMENTS LIMITED,2001860
FLORIDA CONSULTANTS CORP.,18876
SHINING CENTURY INTERNATIONAL LTD.,2001862
CANO BRAKE IMPORT & EXPORT INC,2003682
"Tauro Inversiones y Proyectos, INC",2003704
BURROW INCORPORATED,2001381
ESCLARMONDE OVERSEAS INC.,202158
"MODERN INTERNATIONAL IMP&EXP CO., LTD",2002511
MIREN ENTERPRISES S.A.,16366
SOLYMAR MANAGEMENT INC.,16093
CONNIE HOLDINGS INC.,16154
DRIVER INC.,18852
"Ningbo Jinyan Electronic Co., Ltd.",2002518
"SAINT GLOBE GROUP CO., LTD",2002527
BEAUTY HOUSE LIMITED,2002533
"HUITONG MINERALS CO., LTD.",2001898
KELTRAX TERRACE S.A.,16458
INVERSIONES ORZO S.A.,19275
DAMERON CONSULTANCY SERVICES INC.,2001904
REMIN INC.,18884
Treasuremere V3116 Limited,2003726
Swissmere Estates Limited,2003744
SAVON INC.,18886
MCBRIDE INC.,18891
Al Dabal Asset Limited,2003746
DINAR ASSOCIATES S.A.,18833
DEEP ROSE LIMITED,2003755
ZOREE INTERNATIONAL INC.,18859
"Huakan Holdings Co., Ltd",2003787
STONYHILL DEVELOPMENT S.A.,16733
MANRESA EQUITIES CORPORATION,18238
SEYMOUR PORTFOLIO ADVISORS INC.,15360
"Qingdao Toprich International Trade Co., Ltd.",2001909
DAMIS WORLD INC.,18871
Boswell Overseas Investment Ltd.,2003854
RIGHT POINT INVESTMENTS LIMITED,2001911
GROW LINK INTERNATIONAL LIMITED,2003840
CANDIL ASSOCIATES CORP.,18899
HIGHSHORE DEVELOPMENTS S.A.,2000405
BRUNNERA LIMITED,2000422
KINFORD LIMITED,200517
Showtex Int'l Ltd.,2001008
INTERMEC INDUSTRIES CORPORATION,2001031
Peak Holdings Limited,2003585
GISELLE INVESTMENTS S.A.,200532
EFFECTIVE TRADING LTD.,200553
Flamingo Holdings Limited,2003603
"SEAFOOD SUNSHINE CO., LTD",2003577
PENSKA CENTER INC.,200564
WILBUR PORTFOLIO LIMITED,200579
Wondermere Estates Inc.,2003611
DORIAN INTERNATIONAL LIMITED,2003636
UTOPIA HOLDINGS LIMITED,2003647
"Treely Industrial & Trading Co., Ltd.",2001035
NEWIN INTERNATIONAL LTD.,200585
WELLSWOOD INC.,2001084
ECLIPSE ASSETS CORP.,200110
FAR SIGHT INTERNATIONAL LTD.,2003660
Fairyware Products & Service Ltd,2001038
FORTUNE PROGRESS LIMITED,2001057
SUNTOWER S.A.,2000467
Wilvale Limited,2000479
CAPSTONE ENTERPRISES LIMITED,2000486
GRANT CONSULTANTS INC.,200603
DOUBLE WISHES HOLDINGS LTD.,2001087
AL WASL HOLDING LIMITED,202177
LAURA HOLDINGS LTD.,200610
NORLY CORP.,200613
Media150 Inc,2003695
CENTURY HOLDING LIMITED,202179
"JIYE DEVELOPMENT CO., LIMITED",2003693
GALIPOLE GLOBAL CORPORATION,2000499
RALTON CONSULTING S.A.,20062
BUSECU TECHNOLOGIES LTD.,200622
MARKHAM HOLDINGS LTD.,200659
BESTWIN INTERNATIONAL LTD.,2000526
"STEEL TECH CO., LTD.",2001102
"NEW FUTURE HOMETEXTILE CO., LTD.",2001103
"GREEN VALLEY INT'L CO., LTD",2001106
"CHEMSUN CO., LTD.",2003709
CALCORE CORP.,2003711
"NINGBO HAISHU PRIMEX INDUSTRIAL CO., LTD.",2003716
CHARTWELL INTERNATIONAL INC.,200652
FRESCABA INC.,17734
SOUTH AMERICAN CONSULTING GROUP S.A.,15578
"SERVICIO PROFESIONAL DE GUIAS, S.A.",17626
TITANIC EQUITIES INC.,17628
LINGER INC.,14531
COFINOR EUROINVEST S.A.,12795
HSU SHENG BICYCLE IND CORP.,17704
WHITE ENTERPRISE CORP.,16456
MARMONA INC.,17761
JOSUETA INC.,17763
ZHONGXIN INT'L CORPORATION,16461
COFIDA FINANCE S.A.,12572
GENERAL SYSTEM GMBH & CORP.,16450
D.S.T. DIVING SEA FOR TREASURY INC.,16460
ALDOR TRADING INC.,14065
CLIVE INTERNATIONAL INC.,14468
DENAVEST HOLDING S.A.,12681
COFINA EUROINVEST S.A.,12692
RATCLIFFE ASSOCIATES S.A.,17751
MASTERPLAN FINANCE CORP.,16504
MASTER HONOUR INTERNATIONAL CORPORATION,16512
"CHUAN MEI ELECTRONICS, S.A.",16519
SKIP INTERNATIONAL CORPORATION,15862
MONTAGU CAPITAL CORP.,2000189
CENTURY LIMITED,200019
WORLD SECURE LTD,2003666
"ACCESS GARMENT CO., LTD.",2002870
UNISER INCORPORATED,2003449
WORLDWIDE ASSET MANAGEMENT INC.,2000199
ALPHA LIMITED,200020
EVER RICH LIMITED,200279
"VENKLEN, C. A.",1917
EQUATRON FINANCE S.A.,19654
"NINGBO BOTHWINS IMP. & EXP. CO., LTD.",2002906
RELIT INVESTMENT LTD.,201095
DRAKE CONNELLY PUBLIC LIMITED COMPANY,201132
POMPALA INC.,18188
RULINOL INC.,18197
MANTARA INC.,16903
SEA-BOND MANAGEMENT S.A.,18209
LENECO BUSINESS INC.,201159
BAKER ENTERPRISES INC.,2000160
RANTIM TRADING S.A.,18224
TUDELLA DESARROLLO S.A.,18236
WESTBEND MANAGEMENT S.A.,18001
NODE ASSOCIATES INC.,18036
"ITOUR INTERNATIONAL TRAVEL & TRANSPORTATION DEVELOPMENT CO., LTD.",2002919
LATIN AMERICA MINING DEVELOPMENT INC. (LAMID),16756
HELPRIN PROPERTIES INC.,18100
Best Sunshine International Ltd.,2002924
"SUNSET GARDENS ""C"" LIMITED",2000178
GOLFS ENTERPRISE CORP.,16521
ENERGY ASSOCIATES CORP.,17869
"ALCOR PROPIEDADES, CORPORATION",18156
MORAVIA EQUITIES INC.,17834
"MODAVE INVESTMENTS, S. A.",1933
GDP INTERNATIONAL CORP.,2000247
CENTURY GLORY INDUSTRIAL CORP.,16561
"BLUE OCEAN SHIPPING CO., LTD",2001980
FK Holding Inc.,2000282
NOVARA INC.,201170
PRAFLA INC.,16961
FARLEY ASSOCIATES INC.,15359
BRADSTOCK PROPERTIES INC.,17531
DERCHATA INC.,16966
INTRAC ASSOCIATES S.A.,18259
TARSARA INC.,17767
GRASON INTERNATIONAL CORP.,17130
KIMPER GROUP INC.,15431
METAL INVESTMENT LTD.,200660
TERRANOVA EQUITIES CORP.,18162
NATAMAR INC.,17768
NORA EQUITIES INC.,17773
BITRIA INC.,15502
NERVALIM INC.,17806
EUROLINK MANAGEMENT CORP.,18164
ANUSH EQUITIES S.A.,18186
TOGALIR INC.,17808
BRIGGIA INC.,15503
ACUARELA HOLDING LTD.,2000216
COMPITEX COMPANY LTD.,201110
OMNI Capital Assets Ltd.,2003718
CRETE HOLDINGS S.A.,16813
BEECHWOOD ASSOCIATES CORP.,18215
CLAREWELL GROUP INC.,16979
ADB LIMITED,2002847
HEKTOS CORPORATION,18262
ODENSCONSULTING CORP.,18264
A1 Transfers Limited,2003583
KEWLOX HOLDINGS INC.,12716
SHIMER HOLDINGS S.A.,12718
SYNCRETIX PROPERTIES LIMITED,122085
CARLTON RESOURCES S.A.,19577
WONDERMERE HOLDINGS LIMITED,2003594
SILVERLAKE INVESTMENT CORP.,2000162
Valley Wing Holdings Limited,2003598
Barnes Bay Holdings Limited,2003602
ARKO INDUSTRIES LIMITED,201125
DML Investments Ltd.,2000148
CHARTER LANE ENTERPRISES LTD.,2002889
DEVONPORT TRADING COMPANY LTD.,200016
"LEBER ACTION CORPORATION, INC.",19629
FAZAL ENTERPRISES INC.,19307
CENTURION INVESTMENT LIMITED,2000163
FORCAL HOLDINGS INC.,17720
KAMARLEY CORPORATION,16920
WORLDWIDE ASSET MANAGEMENT INC.,2000201
GALLEON CORPORATION,15519
C & A (BROKERS) LIMITED,15523
HAWORTH INC.,19335
DOLE INVESTMENTS S.A.,15852
DAUPHINELSA INC.,17852
NARVAL INVERSIONES S.A.,20118
FCH Graphics A.G.,200277
SOVPYD ENTERPRISE LTD,201036
EUROBOND LTD.,2002845
NORADE INTERNATIONAL CORP.,15853
DRAMAL INC.,17691
MIDWEST EQUITIES S.A.,19241
RT COPYRIGHT LTD.,201262
MONTCLAIR CONSULTANTS INC.,14473
LYNCH HOLDINGS S.A.,15859
MARION INTERNATIONAL CO. INC.,19346
ROCKVIEW LIMITED,201197
CITY EAGLE FINANCE S.A.,1273
ESTEN INVESTMENTS S.A.,16882
HUNTER COMMODITIES INC.,15261
"Primark Co., Ltd",2003631
