e.name,e.internal_id
ACORN TECHNOLOGIES LTD.,200348
LANDEK CAPITAL S.A.,20282
GFB CAPITAL LTD,2003254
HOWY S.A.,202953
NATWAYS LTD.,200625
AZUR GROUP CORP.,200645
Apex B&C Ltd,2003575
SALESTREETS S.A.,200665
ARAGLEN INVESTMENTS S.A.,13151
NISSEN INVESTMENTS INC.,13229
THOMPSON CONTINENTAL CORP.,200320
GATEWAY COMMUNICATIONS INTERNATIONAL LIMITED,200662
INTARCO DEVELOPMENT S.A.,13232
George Hill Directors Limited,2003579
PO LIAI INT'L CORP.,16204
Aberdeen Capital Investments Limited,2003581
MATIS LTD.,200683
GYROPLANE LTD.,204996
BROOKWOOD INDUSTRIES INC.,14133
ELESKA LTD.,205023
YAFLI INT'L CORP.,16218
SODELI FINANCE CORP.,202977
WORCESTER EQUITIES INC.,19957
MARIS EQUITIES S.A.,19979
TRONDUR S.A.,17483
LARKFIELD HOLDINGS CORP.,2001210
BENSTON LIMITED,2001251
TANNER CONSULTING INC.,17481
LINDUS HOLDING S.A.,17830
SAVOY INVESTMENTS LIMITED,201828
CAPITAL PROPERTIES LIMITED,200336
Millex International Limited,203685
CAMEO GROUP S.A.,203723
KIRTON INVESTMENTS S.A.,17831
COLMAR HOLDINGS INC.,16230
TRICORP ASSETS MANAGEMENT INC.,16232
MOSSFON CONVENTION LIMITED,2000008
GALAWAY PROPERTIES S.A.,2000016
SUPRONICS EQUITIES LIMITED S.A.,17555
TABOGA INTERNATIONAL LTD.,200667
Ideas International Ltd.,2000604
Crimson Trading Ltd.,2002497
"CORPORACION I.V., S.A.",16295
LYRIAN LIMITED,201925
INCENTIVE TRAVEL LTD.,202002
SAILING-TECH LIMITED,2003774
BRETTON LIMITED,200870
WTM LTD.,201527
CROCAL LTD,201537
CRISLE CORP.,2001324
ACCUTECH COMPUTER INC.,17537
HiNet LTD.,2000034
FORRES TRADING LIMITED,200903
ELLIS INTERNATIONAL INC.,200103
TUSK S.A.,17498
PROJECTCONSULT INTERNATIONAL INC.,1623
MFS INTERNATIONAL LIMITED,2000278
"Golden Horse Trade & Economic Co., Ltd",2003227
WELLTORY ENTERPRISE INC.,2001258
RADISSON SHIPPING LTD. S.A.,17871
VACATION RESORTS EQUITIES INC.,17887
DISHFORD LTD.,205039
GALAWAY INVESTMENTS S.A.,19900
DREXEL EQUITIES S.A.,17894
NST ALLIANCE N.V.,2000075
ELFERS TECHNOLOGY LIMITED,2002666
NISPER MANAGEMENT CORP.,19909
MALOON ENTERPRISE CORP.,19994
KIMPER ENTERPRISES S.A.,17544
ROVE INTERNATIONAL LTD.,200255
LYNTON HOLDINGS LIMITED,201500
SILHOUETTE CORPORATION INC.,200506
BILBOW INCORPORATED,19967
TRILLION CONSULTING S.A.,20202
DUSSEK INVESTMENTS INC.,203250
TDNN LTD,2001850
BLOSSOM OCEAN HOLDINGS LTD.,2002492
"XINRONG TRADE CO., LTD",2002499
ANSDELL ENTERPRISES S.A.,17511
DRAGON WISE LTD.,200004
LORDIX ASSOCIATES S.A.,17848
KOWAL HOLDINGS INC.,1625
MANDY LTD,201991
Harbourside Investments Ltd.,203237
SINO APEX GROUP LTD.,2000084
CAPITAL INVESTMENTS EQUITIES S.A.,16319
SUNSHINE HOLDINGS LTD.,200205
CENTRAL INVESTMENTS CORP.,202054
HYLANDS LAW FIRM LIMITED,2000143
INSUBRIA INVESTMENTS S.A.,2000187
TELDIMAX CORP. S.A.,2000169
CODRESA TRADING INC.,16354
LUMITEC S.A.,17568
TOP MOUNTAIN INVESTMENT LIMITED,200287
MILLENNIUM INVESTMENTS INC.,200138
RADFORD INTERNATIONAL INC.,16356
ELNINA FINE ARTS LTD.,202038
AKHAI Properties Limited,2000239
SEAFIELD HOLDINGS S.A.,20159
GLOBAL COMMERCE SYSTEMS LTD.,201614
HIGH FASHION LIMITED,2001590
LIVINGSTON ENTERPRISES INC.,200160
Panda Logistics Co. Ltd.,2000044
Original Equipment Manufacturing and Distribution (OEMD) Limited,2000073
ALTON INTERNATIONAL HOLDING LTD.,2001260
FRALUME INVESTMENT COMPANY,17876
Alperton Limited,2001602
ANGLETON FINANCE INC.,200162
WESTMINSTER INVESTMENT COMPANY INC.,1790
ABSOLUT GROUP INTERNATIONAL LIMITED,2000116
ICEBLADE LTD.,202081
PARE'S LTD.,201634
ORMINWAY COMMERCIAL S.A.,2001497
PADDINGTON HOLDING CORP.,2001500
ZECONN COMPONENT COMPANY LIMITED,201547
EDEN RESIDENCE LTD,2000131
OZONO MANAGEMENT CORPORATION,2000205
MARJELTES S.A.,20013
RIHAT INVESTMENTS INC.,1756
MOUNTBACK INCORPORATED,2001480
YELLOW BAMBOU TRADING INC.,203308
GOLDEN GOOSE S.A.,203315
PRISMA HOLDING LTD.,2000206
LAUREL INVESTMENT INC.,2000213
NORTHPOINT CONSULTING S.A.,2001489
BISOU S.A.,203123
SILVER TEARS INVESTMENT CORP.,203317
R.V.D.E.R. LTD.,201658
PROYECTUS MANAGEMENT S.A.,19996
Asociacion de Control Patrimonial Limited,2000005
NORCROSS COMMERCIAL ENTERPRISES LIMITED,201564
ORLON DEVELOP INC.,2001495
CRAMER LIMITED,201522
New Era Holdings Inc.,2002563
SHOREFRONT HOLDINGS INC.,16370
Next Innovation Ltd.,2002851
THE TEA LIMITED,201552
"FLYING COLOURS, S. A.",179
ATLANT MONT LTD.,201546
QUENN INCORPORATED,2001512
QUOTA MANAGEMENT INC.,2001514
"XINOX, INC.",1804
EDELMAN INTERNATIONAL INC.,18062
TECH TIME INVESTMENTS LIMITED,2002620
HANG TECH LIMITED,202019
TFM INDUSTRIAL S.A.,2001981
LAVROS ENTERPRISES LTD.,202032
DONLEY CORPORATION,20314
TENFOLD SERVICES LTD.,2001534
UNIONVILLE CORPORATION,2001541
GORBEK ASSETS LIMITED S.A.,17638
LORIS FUNDS LIMITED S.A.,17640
VONDAC ENTERPRISES CORP.,2001552
WAKANDA INVESTMENTS GLOBAL CORP.,2001553
GALINTEX PROPERTIES LIMITED,200581
BLUE INTERNATIONAL INC.,200054
EFRATA INTERNATIONAL LTD,2002071
HONEYWOOD HOLDING LTD.,2000220
LINK HARVEST GROUP LTD.,2002622
"ISIDORE VACANCES & LOISIRS, S.A.",200157
FELTON GROUP INC.,13248
EUROVOICE INVESTMENTS LTD.,2001413
AGROMAR URUGUAY S.A.,18038
PROTON INVESTMENT & FINANCE LIMITED,200556
WOOLSACK INTERNATIONAL LTD.,2001596
CALLEPUT INC.,17851
"MATRISN ENTERPRISES, INC.",205013
NC International LTD,2002572
AIMABLE S.A.,200260
BASAMA DIAMONDS LTD.,203268
VORSBACH EXPORT CORP.,2002074
YUE KAI INTERNATIONAL LTD.,205018
BELENOS STREET LTD.,205058
EXCLUSIV INTERNATIONAL PROPERTIES AG,17614
MILLON CORPORATION,1763
MERGALON S.A.,20209
OVERTON & FULLER LTD.,203298
WELLKING TRADING LIMITED,2003626
GOLDEN SUNSHINE GROUP LTD.,2003236
REDWALL LIMITED,200361
WOODGREEN TRADING LTD.,200002
EAST LINE INVESTMENTS LTD.,2000063
WOWARK LTD.,2000888
HYPERION EQUITIES S.A.,18548
"QINGDAO WTS INDUSTRIAL CO., LTD",2003619
"Wellstars International Co., Ltd",2001277
HALSTOCK PROPERTIES INC.,17523
"RICHLAND ENTERPRISES CO., LTD.",2001337
Master Wealth Industrial Limited,2002509
"VORTEX QINGDAO CO., LTD.",2001993
"3H GROUP CO., LIMITED",2001922
Da Feng Yu Trading Limited,2001924
"HUIKING INTERNATIONAL TRADE CO., LTD",2001948
ROMEKO INVESTMENTS S.A.,1866
"Centrans Ocean Container Lines Co., Ltd",2001957
"SEA RICH CO., LIMITED",2002006
BREWERTON PROPERTIES LTD.,2002045
BLUE WORLD HOLDINGS INC.,2000298
LANDER ENTERPRISES LTD.,2001631
GREENZONE LTD.,2000709
LANDWORTH ENTERPRISES INC.,2001468
LAURATE BUSINESS CORPORATION,2001469
WINFIELD LTD.,201261
TRANSFORWARD N.V.,2000258
ASFIGSA CORP.,17972
"Utmost Investments, S.A.",2001688
"SUNBULK MARINE CO., LTD",2001717
OCEAN STEEL INTERNATIONAL INC.,202469
KSC CORPORATION,2002022
JOL ENTERPRISE LIMITED,2002024
DAYBREAK LTD.,202470
JEROMY KEES INVEST LTD.,201294
"Sino Industrial Minerals Trading Co., Limited",2001081
E FILM CITY INC.,2001120
GREAT HONEST LIMITED,201315
VNX Trading Corp.,2000466
RED HILL LIMITED,2000468
MARKEL DEVELOPMENT CORP.,2000530
CONVENTPHARMA SARL,200475
INSED ENGINEERING CORP.,20246
FIELDING INTERNATIONAL LTD.,202477
GATEWAY PROPERTIES CORP.,2001135
LONG-TERM LIMITED,2000549
ANGROVE HOLDINGS S.A.,20018
LORIMAR LIMITED,202495
"YOUJOY CLOTHING CO., LTD.",2001959
TRIPOD MANAGEMENT NV,200200
STRATEGIC PLANNING AND FINANCING INTERNATIONAL INC.,201602
LANDKEY ENTERPRISES INC.,2002077
CADIRA INTERNATIONAL S.A.,202504
WONDER INTERNATIONAL INC.,200602
GREENA CORP.,200608
"SUNLIGHT INTERNATIONAL CO., LTD.",203125
Daffodil S.A.,203132
MERRIN HOLDING S.A.,18078
TRUMENTS EQUITIES S.A.,18079
CORTO LTD.,203134
TECINVEST ASSOCIATES LIMITED,203239
MILKEN EQUITIES S.A.,17608
PH ERSEN CORPORATION,200142
GREENBERG HOLDINGS CORP.,203243
ELITEAM GROUP LTD.,2002030
RAMA INVESTMENTS LTD.,2000329
PREMIER LTD.,2000339
NB METAL COMPANY LTD,2002040
"AFRISA CO., LTD.",2002869
TENKEY GROUP LTD.,203296
PHAEDRA INDUSTRIES CORP.,2002145
Vista Endowment Inc,2001711
FIMPEX GROUP LTD.,2001420
GREAT HARBOUR HOLDING LTD.,2002872
"TANCO TIRE INDUSTRIAL CO., LTD",2002037
FULLFORD MANAGEMENT LTD.,2001425
GRENVILLE CAPITAL INC.,2001434
HENNESSEY EQUITIES LTD.,2001440
ISABELA BUSINESS CORPORATION,2001445
WESTLAND FINANZ S.A.,2001560
KAVARIS GLOBAL S.A.,2001455
KEPPEL LAND LIMITED,204679
COLEX TRADING LIMITED,204724
Rapidly World Investment Limited,2001572
CASCADE EQUITIES INC.,13370
TETLEY INC.,13372
"NICE HAIR CO., LTD.",2002050
WELLBRIDGE ENTERPRISES LIMITED,2002052
AUTOREP EQUITIES S.A.,17658
EVERSTAR BRAKES LTD.,2001574
"Swallow International Co., Ltd.",2002519
BELAIR LTD,201305
SANTA ANA RE LTD.,2000527
JCGALP FINANCES S.A.,2000529
HOPEFIELD GROUP INCORPORATED,2001442
JUCKLIN INC.,17916
DEMOTARA INC.,17919
FRONTLINE TECHNOLOGY LIMITED,204726
PROGEN ENTERPRISES LIMITED,204758
PRALIPA INC.,17920
LEMRIVER CORP.,2000631
TOYA INC.,2001781
MCBRIDE OVERSEAS S.A.,16349
GLEPAR INC.,17598
FAMADAR INC.,17599
BEAUVIS LIMITED,200620
SILVERTON FINANCE S.A.,20063
CCAT LINES (HK) LTD,2002875
Dragon Investments & Capital Corp.,2002894
TIFFORT CONSULTING INC.,200631
WOODMAN INC.,201332
DANCETRIBE INC.,200146
MANFIELD INTERNATIONAL LTD.,202525
"NINGBO GENIN INDUSTRIAL CO., LTD.",2001623
ARCON GROUP LTD.,203291
KEIGHLEY PROPERTIES S.A.,2001456
KERDALE INVESTMENTS INCORPORATED,2001459
Dealcoast Limited,2001827
Pulman Limited,2001828
BENADO CORPORATION,200661
"DELSTON, S.A.",20163
STONEMOUNTAIN INTERNATIONAL LIMITED,2000622
LOTUS INTERNATIONAL HOLDINGS LTD.,200668
WORLD IMPEX INTERNATIONAL LTD.,2002902
"GLOBAL MASTERPIECE CO., LTD",2000753
"F&M CO., LTD.",2002551
"UCAN TRADING CO., LTD",2002561
WW MARKETING & PRODUCTION CONSULTANTS LTD.,200077
METROPOLITAN INVESTMENTS LIMITED,200118
CHALLENGE HOLDINGS S.A.,1638
OMEX INVESTMENT LIMITED,2000253
LEADWAY CONSULTANTS INC.,2001470
MANDOLIN HOLDING INC.,2001473
MIRACLE ENTERPRISES CORP.,2001476
MONUMENTAL GROUP INCORPORATED,2001477
UNICORN INVESTMENTS INTERNATIONAL INC.,2000255
POMATAL INC.,17988
CRENCALARE INC.,17989
Nice Win International Limited,2002913
LORETTA INC.,19264
RENSEY INC.,19265
